nhdplus_comid,gage_count,historical_max_flood_return_period_years,max_matched_event_return_period_years,record_years_max,distinct_matched_rainfall_flood_event_count,maximum_matched_flood_return_period_years,maximum_matched_peak_cfs_per_sqmi,median_rainfall_to_flood_lag_hours,distinct_major_rainfall_flood_event_count,historical_flood_class,major_event_count_class
2213422,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213426,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213440,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213454,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213468,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213476,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213486,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213542,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213544,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213546,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213552,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213596,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213604,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2213912,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2213944,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2213952,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2213960,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2213964,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2213994,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214000,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214006,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214022,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214026,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214030,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214038,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214042,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214046,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214050,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214054,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214058,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214062,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214064,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214070,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214072,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214074,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214080,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214082,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214084,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214094,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214104,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214110,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214114,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214144,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214158,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214164,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214182,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214242,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214290,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214338,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214710,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214734,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214740,1,165.51922113720343,4.413883114598959,72,8,4.413883114598959,14.55160744500846,29.875,0,≥100 years,0
2214798,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2214804,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2214806,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2214836,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214838,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214840,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214842,1,69.86221238379927,69.86221238379927,20,1,69.86221238379927,438.9312977099237,-12.0,1,50–<100 years,1
2214984,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
2214986,1,108.01613715356486,63.761192876450735,71,11,63.761192876450735,60.479666319082376,-2.0,4,≥100 years,3–4
22198461,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198465,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198481,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198487,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198495,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198497,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198501,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198507,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198509,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198523,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198525,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198535,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22198851,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22198855,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22199617,1,1000000.0,1000000.0,23,10,1000000.0,114.07942238267148,-4.0,1,≥100 years,1
22199819,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22199831,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22199835,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22199841,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22199843,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22199849,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22200277,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200301,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200311,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200391,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200409,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200439,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200595,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22200597,1,225.78027899870935,50.21580257529803,73,11,50.21580257529803,86.81318681318682,10.0,2,≥100 years,2
22201291,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201329,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201351,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201431,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201433,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201445,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201489,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201495,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22201927,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22201933,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22201955,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22201967,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22201973,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22201981,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22201983,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22202001,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22202011,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22202015,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22202043,2,18.0,15.480148907198933,43,5,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202047,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202055,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202057,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202071,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202073,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202077,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202079,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202087,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202117,1,15.480148907198933,15.480148907198933,43,1,15.480148907198933,83.03249097472924,-16.0,1,10–<25 years,1
22202313,1,18.0,9.0,17,4,9.0,27.225130890052355,-23.0,0,10–<25 years,0
22202491,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22202993,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22203003,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22203005,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22203093,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22203099,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22203153,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22203185,1,62.66444699240713,,28,0,,,,0,50–<100 years,0
22203195,1,62.66444699240713,,28,0,,,,0,50–<100 years,0
22203197,1,62.66444699240713,,28,0,,,,0,50–<100 years,0
22203199,1,62.66444699240713,,28,0,,,,0,50–<100 years,0
22203265,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203269,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203271,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203275,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203277,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203317,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203343,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203345,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203349,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203359,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203361,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203429,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203435,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203445,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203447,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22203451,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203453,2,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-11.0,4,≥100 years,3–4
22203463,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203469,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203477,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203497,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203501,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203517,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203545,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22203549,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22203583,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203585,1,18.0,9.0,17,1,9.0,104.22222222222224,-16.0,0,10–<25 years,0
22203679,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22203723,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22203725,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22203729,1,12.0,6.0,11,1,6.0,37.01478743068392,20.0,0,10–<25 years,0
22204379,3,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.5,4,≥100 years,3–4
22204385,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204387,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204421,1,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204427,3,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.5,4,≥100 years,3–4
22204429,3,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.5,4,≥100 years,3–4
22204431,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204433,3,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.5,4,≥100 years,3–4
22204481,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204491,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204503,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204521,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204541,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204549,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22204619,1,16.0,16.0,15,1,16.0,161.43497757847533,-16.0,1,10–<25 years,1
22204631,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22204795,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22204797,1,1000000.0,1000000.0,60,9,1000000.0,104.9645390070922,-8.0,4,≥100 years,3–4
22204867,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204869,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204871,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204873,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204875,2,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.0,4,≥100 years,3–4
22204881,3,263.16259778911405,14.416900567191073,61,11,14.416900567191073,62.57796257796258,-11.5,4,≥100 years,3–4
22205065,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22205069,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22205077,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22205081,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22205093,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22205095,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22205221,1,14.0,,12,0,,,,0,10–<25 years,0
22205233,1,14.0,,12,0,,,,0,10–<25 years,0
22205251,1,14.0,,12,0,,,,0,10–<25 years,0
22205981,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22205991,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22205995,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206021,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206041,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206069,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206097,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206103,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206115,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206125,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206197,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206243,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206265,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206285,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206389,1,14.0,,12,0,,,,0,10–<25 years,0
22206409,1,14.0,,12,0,,,,0,10–<25 years,0
22206413,1,14.0,,12,0,,,,0,10–<25 years,0
22206443,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206449,1,14.0,,12,0,,,,0,10–<25 years,0
22206455,1,14.0,,12,0,,,,0,10–<25 years,0
22206479,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206481,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206483,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206495,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206499,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206509,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206517,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206535,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206545,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206629,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206681,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206685,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206689,1,12.0,,10,0,,,,0,10–<25 years,0
22206691,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206695,1,12.0,,10,0,,,,0,10–<25 years,0
22206699,1,12.0,,10,0,,,,0,10–<25 years,0
22206705,1,14.0,,12,0,,,,0,10–<25 years,0
22206711,2,14.0,,12,0,,,,0,10–<25 years,0
22206713,1,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-8.0,1,≥100 years,1
22206715,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206721,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206723,1,12.0,,10,0,,,,0,10–<25 years,0
22206727,2,14.0,,12,0,,,,0,10–<25 years,0
22206729,1,12.0,,10,0,,,,0,10–<25 years,0
22206733,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206735,2,14.0,,12,0,,,,0,10–<25 years,0
22206737,2,14.0,,12,0,,,,0,10–<25 years,0
22206741,2,146.0744183098637,146.0744183098637,57,9,146.0744183098637,173.05699481865284,-5.5,1,≥100 years,1
22206745,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206751,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206753,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206759,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206765,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206771,1,16.0,16.0,15,1,16.0,14.852124499547978,32.0,1,10–<25 years,1
22206775,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206783,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206785,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22206789,2,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,12.625,1,50–<100 years,1
22206793,2,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,12.625,1,50–<100 years,1
22206795,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22206799,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22206805,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22206809,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22206815,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22206817,1,70.05395829401174,70.05395829401174,95,7,70.05395829401174,17.874165872259294,11.25,1,50–<100 years,1
22206823,1,59.53972262969188,2.499065495264881,27,1,2.499065495264881,47.35376044568245,-16.0,0,50–<100 years,0
22206837,1,12.0,,10,0,,,,0,10–<25 years,0
22206841,1,12.0,,10,0,,,,0,10–<25 years,0
22206849,1,261.68725166363515,13.778049106449224,71,12,13.778049106449224,104.66666666666669,0.875,3,≥100 years,3–4
22211911,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22211919,1,552.8227309415627,5.843740588407978,72,2,5.843740588407978,10.594315245478036,68.0,0,≥100 years,0
22211959,1,14.0,,12,0,,,,0,10–<25 years,0
