site_no,site_name,huc12,drainage_area_sqmi,record_years,first_water_year,last_water_year,missing_water_year_count,qualified_peak_fraction,duplicate_year_fraction,kendall_tau,kendall_p,lag1_autocorrelation,pettitt_change_year,pettitt_p,stationarity_warning
02469550,,031602010603,60.4,22,1958,1979,0,0.09090909090909091,0.0,0.35217724176659865,0.022263002133026472,0.17129564805781766,1970.0,0.058242229713558136,True
02469672,,031602010801,4.35,19,1966,1984,0,0.0,0.0,0.5395917630263032,0.0012790283276835736,0.27562117467429775,1971.0,0.026919992294644417,True
02469700,,031602010806,148.0,14,1957,1970,0,0.07142857142857142,0.0,-0.03296703296703297,0.9144846237132943,-0.07942786172810476,1966.0,1.0,False
02469761,,031602010909,18417.0,63,1961,2023,0,0.3333333333333333,0.0,0.030303174192746314,0.7263294850567412,0.0933551263883236,1970.0,1.0,False
02469766,,031602010909,18464.0,52,1929,1980,0,0.0,0.0,0.13837477570305148,0.14861474490565837,0.1269936998414617,1960.0,0.16539339038213619,False
02469795,,031602030203,0.72,8,1995,2002,0,0.0,0.0,-0.14285714285714285,0.7195436507936508,-0.7232094075787399,1999.0,1.0,True
02469800,,031602030205,164.0,70,1956,2025,0,0.014285714285714285,0.0,0.11118044679518543,0.1741981739048618,0.031721941270146145,2008.0,0.18625182253612932,False
02470000,,031602030403,18965.0,37,1929,1965,0,0.0,0.0,-0.07698220638075709,0.5044535363379252,0.0702132151359324,1951.0,0.4124316218988515,False
02470072,,031602030602,10.5,30,1996,2025,0,0.03333333333333333,0.0,0.14055336849783137,0.2763084942297481,0.1351640999386555,2012.0,0.37823894118607326,False
02470100,,031602030606,195.0,21,1956,1977,1,0.0,0.0,0.0906923823984585,0.5659655797385676,0.25438303311571786,1970.0,0.2497615505382334,False
02470320,,031602031001,51.8,8,1974,1981,0,0.0,0.0,0.3571428571428571,0.27509920634920637,0.31678838316936087,1978.0,0.19193417208999694,True
02471000,,031602040303,123.0,17,1952,1968,0,0.0,0.0,0.08823529411764705,0.6553075802476113,-0.22099234050585007,1954.0,0.37818715623920096,False
02471001,,031602040303,125.0,73,1952,2025,1,0.0,0.0,-0.03425961420657515,0.6681997681473797,-0.11120475651312368,1954.0,1.0,False
0247100550,,031602040304,23.2,4,1997,2000,0,0.0,0.0,,,,,,False
02471013,,031602040504,10.4,4,2000,2003,0,0.0,0.0,,,,,,False
02471026,,031602040106,2.25,6,1969,1974,0,0.0,0.0,-0.06666666666666665,1.0,-0.6805558404327279,,,True
02471065,,031602050101,7.28,14,1963,1983,7,1.0,0.0,0.5303948353054367,0.008495852202373711,0.3940020822614242,1976.0,0.0647342362048839,True
02471078,,031602050104,16.5,31,1995,2025,0,0.7741935483870968,0.0,-0.09903127373514262,0.43424505629430343,0.12280986386676414,1998.0,0.8549188206447478,False
02478500,,031700030402,2690.0,87,1938,2024,0,0.0,0.0,0.039871577563630765,0.584875947734915,-0.004972043255428969,2008.0,0.5634888319074797,False
02479420,,031700080105,2.56,4,1972,1975,0,0.0,0.0,,,,,,False
02479431,,031700080201,20.4,23,1977,1999,0,0.0,0.0,-0.14624505928853754,0.34570998519847684,0.16673099730052984,1983.0,0.08336334444713803,False
02479500,,031700080402,511.0,35,1946,2025,45,0.05714285714285714,0.0,-0.21008403361344538,0.07586833499439007,0.2460747218751563,1962.0,0.03920991586022158,True
02479560,,031700080403,562.0,46,1974,2019,0,0.043478260869565216,0.0,-0.059990387326189755,0.5571336163159644,-0.08084026994307308,1986.0,0.7443011441573306,False
02479583,,031700080404,6.55,5,1969,1974,1,0.2,0.0,-0.10540925533894598,0.8005421074231263,-0.5436648270090711,,,True
02479600,,031700080405,646.0,13,1958,1970,0,0.0,0.0,-0.3589743589743589,0.0999802599021349,-0.11584881514837685,1962.0,0.20409170108768426,False
02479945,,031700080501,31.48,35,1991,2025,0,0.05714285714285714,0.0,0.037005900388374695,0.7546886662612806,-0.02240729359476148,2011.0,0.8926868012514257,False
02479948,,031700080501,9.22,1,1992,1992,0,0.0,0.0,,,,,,False
02479950,,031700080502,8.54,1,1992,1992,0,0.0,0.0,,,,,,False
02479980,,031700080502,8.08,35,1991,2025,0,0.0,0.0,-0.2272730493390844,0.05516427484444572,-0.0006790170772138135,2009.0,0.472246501875978,False
02480000,,031700080502,84.0,6,1945,1950,0,0.0,0.0,0.2,0.7194444444444444,0.31994769935799133,,,True
02480002,,031700080502,8.22,35,1991,2025,0,1.0,0.0,-0.2605042016806723,0.02772031386394524,0.20798599998233513,1999.0,0.11003146882651516,True
02480150,,031700080702,16.7,23,1959,1981,0,0.0,0.0,0.1150802711697233,0.4434157166602566,-0.0727140230894465,1977.0,0.5572531705077116,False
03568782,,060200011102,4.28,1,1986,1986,0,0.0,0.0,,,,,,False
03568810,,060200011103,102.0,1,1982,1982,0,0.0,0.0,,,,,,False
03568825,,060200011103,1.73,1,1982,1982,0,0.0,0.0,,,,,,False
03571850,,060300010201,22640.0,59,1917,1987,12,0.8813559322033898,0.0,-0.17335321923203612,0.052870394849932,0.16004476841815718,1950.0,0.4671166392236557,False
03572110,,060300010304,131.0,26,1975,2025,25,0.0,0.0,-0.0494595734188149,0.7241468451738877,0.28127747286827726,1996.0,0.7668740509315027,False
03572153,,060300010306,29.2,1,2016,2016,0,0.0,0.0,,,,,,False
03572690,,060300010503,44.1,15,2011,2025,0,0.0,0.0,-0.22966770070528586,0.23438104887262345,-0.023300892369313358,2020.0,0.8926868012514257,False
03572900,,060300010703,141.0,32,1958,2025,36,0.125,0.0,0.06451612903225808,0.6179046364878459,0.25391712195094784,1974.0,0.8171629621842886,False
03573000,,060300010806,91.6,21,1946,1969,3,0.0,0.0,-0.20525118121756397,0.19392331796503393,0.30861226977545125,1951.0,0.13523647443138698,True
03573182,,060300010805,50.0,7,1999,2006,1,0.0,0.0,-0.14285714285714288,0.7726190476190476,-0.2878301192351316,,,False
03573500,,060300010906,24340.0,9,1917,1938,13,0.1111111111111111,0.0,-0.16666666666666666,0.612202380952381,-0.4668455019052292,1917.0,1.0,True
03574100,,060300020103,44.9,10,2016,2025,0,0.2,0.0,-0.26967994498529685,0.2811980995641792,0.5392751555508558,2022.0,0.18044895032517552,True
03574405,,060300020201,,3,1972,1974,0,0.0,0.0,,,,,,False
03574500,,060300020203,320.0,90,1936,2025,0,0.0,0.0,-0.10746549969043794,0.13479823388142265,0.33345718396331503,2005.0,0.022358780464564642,True
03574700,,060300020301,2.18,19,1955,1974,1,0.0,0.0,0.19298245614035084,0.2668987734001042,0.10129235145304384,1960.0,0.46172731137378825,False
03574768,,060300020307,,6,1970,2022,47,0.16666666666666666,0.0,0.5520524474738833,0.12597116307723114,0.345831416558811,,,True
03574796,,060300020303,0.44,74,1902,1975,0,0.0,0.0,0.06575073892822711,0.4086916407074862,0.17725863852121293,1910.0,0.7506221977027991,False
0357479650,,060300020303,33.0,24,1999,2025,3,0.0,0.0,-0.10144927536231883,0.5071416902683175,0.19310433202629607,2005.0,0.46894514166587,False
03574840,,060300020305,1.43,5,1971,1975,0,0.0,0.0,0.19999999999999998,0.8166666666666667,0.01962811607719868,,,False
03574872,,060300020305,0.17,5,1971,1975,0,0.0,0.0,0.19999999999999998,0.8166666666666667,0.09488072570130969,,,False
03575000,,060300020403,342.0,63,1931,1994,1,0.0,0.0,0.2167008481082956,0.012109433788535913,0.2229919016568788,1947.0,0.08450298112136316,True
03575100,,060300020403,375.0,27,1999,2025,0,0.1111111111111111,0.0,-0.05135525910130955,0.7074180726307056,0.41752583805108034,2005.0,0.8487456913539,True
0357526200,,060300020404,4.89,28,1997,2025,1,1.0,0.0,0.021220233802641007,0.8743670611628918,0.2411947076280766,2008.0,0.7734548312707543,False
03575272,,060300020404,2.73,17,2009,2025,0,1.0,0.0,0.11070186069251191,0.5363022663099168,-0.1084565681895515,2019.0,0.8627043166446087,False
03575340,,060300020405,3.52,73,1902,1974,0,0.0,0.0,0.07579512101128301,0.34325228449756007,-0.23302308439369376,1945.0,0.8693852594220448,False
03575500,,060300020904,25610.0,81,1925,2011,6,0.8765432098765432,0.0,-0.02318036548892795,0.7596782063198522,0.14457098716698136,1965.0,0.6753868767656808,False
03575686,,060300020903,1.15,5,1971,1975,0,0.0,0.0,0.0,1.0,-0.08996069805093221,,,False
0357568650,,060300020903,1.41,29,1996,2024,0,1.0,0.0,-0.09852216748768472,0.46786670864704466,0.15739430945297386,2004.0,0.5063861931752962,False
0357568820,,060300020903,1.14,9,1997,2005,0,0.0,0.0,-0.16666666666666666,0.612202380952381,-0.3142545448499206,1999.0,1.0,True
0357568980,,060300020903,6.97,30,1988,2025,8,0.9666666666666667,0.0,-0.07126436781609195,0.5955097487125379,0.14423633421425483,2004.0,0.6764215240751639,False
03575696,,060300020903,13.9,4,1971,1974,0,0.0,0.0,,,,,,False
03575700,,060300020903,14.1,40,1973,2025,13,1.0,0.0,-0.010256410256410258,0.9257380993313142,0.053230525484889456,1992.0,1.0,False
03575830,,060300020505,49.0,66,1960,2025,0,1.0,0.0,0.2066231568033457,0.014218978704721018,0.2736066973135673,1990.0,0.03411824178800932,True
0357586650,,060300020502,3.44,28,1997,2024,0,1.0,0.0,0.037037037037037035,0.7991767920459113,-0.17158901146069833,2015.0,1.0,False
0357587090,,060300020502,2.28,29,1997,2025,0,1.0,0.0,0.24752778562521083,0.06047039242844376,0.1425498743500607,2018.0,0.22345853788757683,False
0357587140,,060300020502,2.52,27,1997,2025,2,1.0,0.0,0.3480745339088758,0.010963004173648101,0.28073335630038837,2007.0,0.01745921822245782,True
0357587400,,060300020502,8.5,30,1973,2025,23,1.0,0.0,-0.0896551724137931,0.5010861583013703,0.011892420341498202,2001.0,1.0,False
0357587728,,060300020502,2.99,39,1985,2025,2,1.0,0.0,0.3175678575310468,0.00446656784104759,0.1377593518426134,2006.0,0.0026789347249928,True
03575890,,060300020502,22.6,42,1973,2025,11,1.0,0.0,0.11853575504825632,0.2689522481077746,0.03523176117996542,2009.0,0.3454238108692155,False
03575910,,060300020502,0.16,5,1971,1975,0,0.0,0.0,0.0,1.0,-0.5149595095825316,,,True
0357591500,,060300020502,1.47,28,1997,2024,0,1.0,0.0,0.2015922211250896,0.13307596168829844,-0.20199893939596167,2008.0,0.18478944222311855,False
03575930,,060300020502,8.87,5,1971,1975,0,0.0,0.0,0.39999999999999997,0.48333333333333334,0.11058655648192589,,,False
03575933,,060300020502,8.93,16,1992,2008,1,1.0,0.0,0.016666666666666666,0.9646949319332571,-0.11909887210722186,1997.0,1.0,False
03575950,,060300020503,41.8,35,1972,2025,19,1.0,0.0,0.3095038941573156,0.008966545561470805,0.32750580964362225,1998.0,0.02684700207671014,True
03575980,,060300020503,9.64,41,1985,2025,0,1.0,0.0,0.15647968531966922,0.15040242823067385,0.09987882792036205,2007.0,0.26651631882709265,False
03576100,,060300020504,49.0,5,1961,1965,0,0.0,0.0,0.0,1.0,-0.22171038930396256,,,False
03576148,,060300020605,136.0,21,1966,2025,39,0.047619047619047616,0.0,0.05714285714285715,0.7428741042713249,0.2184568504077614,1967.0,1.0,False
03576250,,060300020703,119.0,76,1940,2025,10,0.013157894736842105,0.0,-0.004915731549178054,0.949933265873312,0.15233126428759208,1947.0,0.8034649334985509,False
03576400,,060300020802,55.8,14,1958,1991,20,0.21428571428571427,0.0,0.1208791208791209,0.5906396351113613,0.11419495755918042,1967.0,0.6173229183426393,False
03576500,,060300021007,86.3,41,1953,2024,31,0.04878048780487805,0.0,-0.10655333657908306,0.3282263443723634,0.21466348763280743,1994.0,0.5300844817782328,False
03576800,,060300021009,1.27,3,1963,1965,0,0.0,0.0,,,,,,False
03576810,,060300021009,6.69,4,1964,1967,0,0.0,0.0,,,,,,False
03577000,,060300021012,87.6,22,1953,1998,24,0.0,0.0,0.12608814828680692,0.41313399093337544,0.0346970480730048,1967.0,0.3689422592056765,False
03577110,,060300021013,158.0,19,1941,1992,33,0.10526315789473684,0.0,0.39882869441074587,0.017290280592906253,0.43243579064941323,1947.0,0.12216035812425495,True
03577119,,060300021014,,2,2023,2024,0,0.0,0.0,,,,,,False
03577225,,060300021101,40.9,16,2010,2025,0,0.4375,0.0,0.09999999999999999,0.6258661963879107,0.009884886348419525,2011.0,0.6785920293813873,False
03584500,,060300040402,1784.0,74,1905,1989,11,0.5135135135135135,0.0,0.09405665778695378,0.23587360259786716,0.2127166026294855,1943.0,0.03734235374982122,True
03584600,,060300040402,1805.0,102,1905,2025,19,0.6470588235294118,0.0,0.012042343849543915,0.8577271652034539,0.15930503216899594,1943.0,0.20185206629610483,False
03585269,,060300040303,125.0,3,2006,2008,0,0.0,0.0,,,,,,False
03585300,,060300040303,152.0,12,1958,1969,0,0.0,0.0,-0.32062002869004114,0.1489018745176366,0.160038138558068,1965.0,0.16207868816564036,False
03585380,,060300040404,5.92,7,1969,1975,0,0.0,0.0,-0.04761904761904762,1.0,-0.4577225238422856,,,True
03585500,,060300040405,2239.0,8,1928,1935,0,0.0,0.0,0.07142857142857142,0.9048611111111111,0.03801393389856263,1932.0,0.8601892812801245,False
03586500,,060300050105,166.0,79,1936,2025,11,0.012658227848101266,0.0,-0.14162746264958098,0.06491945455649967,0.23832315752264663,2005.0,0.06666744495410777,False
03587000,,060300050105,188.0,2,1937,1939,1,0.0,0.0,,,,,,False
03587200,,060300050201,0.49,28,1955,1983,1,0.0,0.0,0.14039747414370923,0.2949612618557491,-0.10327727449860384,1972.0,0.324700938911211,False
03588500,,060300050508,348.0,94,1926,2025,6,0.0,0.0,0.012594463721564067,0.857425335679803,0.13027103169213186,1972.0,0.9182850493926895,False
03589250,,060300050802,13.7,22,1949,1970,0,0.0,0.0,-0.11279853002447456,0.46329143985922505,0.38722014246732755,1964.0,0.46567241239910817,True
03589260,,060300050802,21.9,21,1949,1970,1,0.047619047619047616,0.0,0.05714285714285715,0.7428741042713249,0.336383736628885,1953.0,1.0,True
03589450,,060300050803,4.92,3,1978,1980,0,0.0,0.0,,,,,,False
03589500,,060300050803,30810.0,113,1895,2013,6,0.9469026548672567,0.0,0.09407688631219456,0.14047144468285203,0.18179249118962218,1942.0,0.05199278958934311,False
03590000,,060300050605,209.0,31,1935,2025,60,0.03225806451612903,0.0,0.11219044726563934,0.3765899298360744,0.012094337011017002,1944.0,0.5215445822230292,False
03590290,,060300050703,27.1,4,1977,1982,2,0.0,0.0,,,,,,False
03591570,,060300060102,26.8,12,1964,1975,0,0.0,0.0,0.442760992000533,0.04622906055239071,0.23838205760524417,1967.0,0.07510229950112914,True
03591800,,060300060103,143.0,3,2023,2025,0,0.0,0.0,,,,,,False
03592000,,060300060105,263.0,36,1914,2022,73,0.3888888888888889,0.0,-0.17633047659094533,0.13051872146591012,0.07857648165587294,1977.0,0.053773799124744934,False
03592200,,060300060204,189.0,23,1948,1977,7,0.13043478260869565,0.0,-0.05566699407412809,0.7112184865978711,0.06747057579677382,1958.0,0.4543468402334694,False
03592300,,060300060206,78.2,22,1951,1977,5,0.18181818181818182,0.0,-0.06971826474880027,0.6513943406757982,-0.1956470489202823,1975.0,1.0,False
03592500,,060300060304,667.0,61,1927,2022,35,0.3114754098360656,0.0,-0.1099864230234565,0.2109611234353087,0.19508719483389358,1978.0,0.18658882857503484,False
