station_id,station_name,latitude,longitude,raw_file,status,request_url,rows_parsed,error
01-4627,LEESBURG,34.1833,-85.7667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-4627_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.183300&lon=-85.766700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-4798,LIVINGSTON,32.5811,-88.1897,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-4798_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.581100&lon=-88.189700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-4845,LINCOLN LOCK 4,33.6333,-86.1833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-4845_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.633300&lon=-86.183300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-4855,BANKHEAD L&D,33.45,-87.35,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-4855_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.450000&lon=-87.350000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-4976,MADISON,34.7,-86.75,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-4976_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.700000&lon=-86.750000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-4996,MAGELLA,33.5,-86.85,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-4996_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.500000&lon=-86.850000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5108,MARION 1 N,32.6333,-87.3,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5108_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.633300&lon=-87.300000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5112,MARION 7 NE,32.7028,-87.2681,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5112_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.702800&lon=-87.268100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5116,MARION JUNCTION 2 E,32.45,-87.1833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5116_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.450000&lon=-87.183300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5121,MARION JUNCTION 2 NE,32.4714,-87.2306,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5121_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.471400&lon=-87.230600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5140,MARTIN DAM,32.6667,-85.9167,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5140_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.666700&lon=-85.916700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5172,MATHEWS,32.2603,-86.0003,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5172_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.260300&lon=-86.000300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5354,MELVIN,31.9306,-88.4586,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5354_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.930600&lon=-88.458600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5397,MIDWAY,32.0597,-85.4953,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5397_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.059700&lon=-85.495300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5417,MILLERS FERRY,32.1,-87.3667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5417_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.100000&lon=-87.366700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5420,MILLERS FERRY L&D,32.1,-87.3981,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5420_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.100000&lon=-87.398100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5439,MILSTEAD,32.4419,-85.8889,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5439_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.441900&lon=-85.888900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5465,MITCHELL DAM,32.8,-86.45,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5465_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.800000&lon=-86.450000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5478,MOBILE RGNL AP,30.6883,-88.2456,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5478_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=30.688300&lon=-88.245600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5483,MOBILE,30.6833,-88.0333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5483_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=30.683300&lon=-88.033300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5537,MONTEVALLO,33.0981,-86.8667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5537_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.098100&lon=-86.866700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5550,MONTGOMERY AP ASOS,32.2997,-86.4075,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5550_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.299700&lon=-86.407500&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5553,MONTGOMERY 6SW,32.26,-86.2181,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5553_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.260000&lon=-86.218100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5555,MONTGOMERY WB CITY,32.3833,-86.3,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5555_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.383300&lon=-86.300000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5625,MOULTON,34.4667,-87.3,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5625_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.466700&lon=-87.300000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5635,MOULTON 2,34.4883,-87.2989,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5635_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.488300&lon=-87.298900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5685,MOUNT VERNON BARRACKS,31.0881,-88.0258,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5685_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.088100&lon=-88.025800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5749,MUSCLE SHOALS AP,34.7442,-87.5997,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5749_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.744200&lon=-87.599700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5785,NATCHEZ,31.7167,-87.2667,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5785_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.716700&lon=-87.266700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5862,NEW MARKET,34.9,-86.4333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5862_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.900000&lon=-86.433300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5867,NEW MARKET 2,34.9167,-86.45,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5867_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.916700&lon=-86.450000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-5875,NEWTON,31.3458,-85.6228,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-5875_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.345800&lon=-85.622800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6121,ONEONTA,33.9478,-86.4692,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6121_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.947800&lon=-86.469200&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6129,OPELIKA,32.6592,-85.4492,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6129_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.659200&lon=-85.449200&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6218,OZARK 6 NNW,31.5333,-85.6833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6218_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.533300&lon=-85.683300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6226,PAINT ROCK 2 N,34.7,-86.3333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6226_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.700000&lon=-86.333300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6246,PALMERDALE,33.745,-86.6417,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6246_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.745000&lon=-86.641700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6334,PENNINGTON 2 NE,32.2258,-88.0281,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6334_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.225800&lon=-88.028100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6362,PERRYVILLE,32.6567,-87.0928,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6362_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.656700&lon=-87.092800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6370,PETERMAN,31.5883,-87.2681,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6370_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.588300&lon=-87.268100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6414,PICKENSVILLE,33.2167,-88.25,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6414_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.216700&lon=-88.250000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6418,PICKENSVILLE,33.2333,-88.2833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6418_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.233300&lon=-88.283300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6436,PINE APPLE,31.8817,-86.9861,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6436_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.881700&lon=-86.986100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6468,PINE LEVEL 4 ESE,32.0333,-85.9833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6468_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.033300&lon=-85.983300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6478,PINSON,33.6906,-86.6847,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6478_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.690600&lon=-86.684700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6508,PLANTERSVILLE 2 SSE,32.6131,-86.9056,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6508_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.613100&lon=-86.905600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6640,PRATTVILLE,32.4833,-86.4833,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6640_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.483300&lon=-86.483300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6684,PRIMROSE FARM,32.3,-86.25,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6684_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.300000&lon=-86.250000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6719,PUSHMATAHA,32.2,-88.35,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6719_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.200000&lon=-88.350000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6847,REFORM,33.3753,-88.02,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6847_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.375300&lon=-88.020000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6937,RIVER FALLS,31.35,-86.5333,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6937_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.350000&lon=-86.533300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6942,RIVER FALLS 2 NE,31.3667,-86.5167,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6942_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=31.366700&lon=-86.516700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-6988,ROBERTSDALE,30.565,-87.7017,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-6988_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=30.565000&lon=-87.701700&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7020,ROCKFORD 3 ESE,32.8711,-86.1758,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7020_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.871100&lon=-86.175800&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7025,ROCK MILLS,33.1581,-85.2911,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7025_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.158100&lon=-85.291100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7131,RUSSELLVILLE #2,34.51,-87.7319,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7131_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.510000&lon=-87.731900&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7157,SAINT BERNARD,34.1736,-86.8133,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7157_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.173600&lon=-86.813300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7207,SAND MT SUBSTN,34.2878,-85.9681,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7207_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.287800&lon=-85.968100&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7282,SAYRE 5 NW,33.75,-87.05,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7282_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=33.750000&lon=-87.050000&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7304,SCOTTSBORO,34.6736,-86.0536,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7304_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=34.673600&lon=-86.053600&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
01-7326,SEALE,32.3217,-85.1683,D:\projstore\Ismail\Dr Koriche\Intense Rainfall and Flash Flooding\Data\ATLAS 14\NOAA_Atlas14_Alabama_PDS\raw_noaa_responses\01-7326_pds_frequency.csv,failed,https://hdsc.nws.noaa.gov/cgi-bin/new/fe_text.csv?lat=32.321700&lon=-85.168300&data=depth&units=metric&series=pds,0,"ValueError: The NOAA response was recognized, but no duration and recurrence-interval records were parsed."
